doi_o,message
10.1037/h0091247,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Cova, F., Strickland, B., Abatista, A., Allard, A., Andow, J., Attie, M., Beebe, J., Berni--nas, R., Boudesseul, J., Colombo, M., Cushman, F., Diaz, R., N---Djaye Nikolai van Dongen, N., Dranseika, V., Earp, B. D., Torres, A. G., Hannikainen, I., Hern--ndez-Conde, J. V., Hu, W., --- Zhou, X. (2018). Estimating the Reproducibility of Experimental Philosophy. Review of Philosophy and Psychology, 12(1), 9---44. https://doi.org/10.1007/s13164-018-0400-9 Individual report available at https://osf.io/d478r

**Outcome:** ""successful""

> **Outcome quote:** YES in ReplicationSUCCESS column
> **Quote source:** ""Study dataset at https://osf.io/4ewkh""


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1037/xge0000064,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Boyce, V., Mathur, M., & Frank, M. C. (2023). Eleven years of student replication projects provide evidence on the correlates of replicability in psychology. Royal Society Open Science, 10(11). https://doi.org/10.1098/rsos.231240 Individual report available at https://osf.io/w5vz8

**Outcome:** ""failed""

> **Outcome quote:** I failed to replicate the original result. The task by self interaction was not significant, and the effect size was nearly 0 (eta square d= 0.004, compared to original eta squared = 0.05).
> **Quote source:** ""summary of report""


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1038/s41586-022-04452-3,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Transparent Replications, & Metskas, A. (2022). Replication of a study from ""Knowledge about others reduces one's own sense of anonymity"" (Nature | Shah & LaForest 2022). Clearer Thinking. https://doi.org/10.5281/ZENODO.17716240

**Outcome:** ""failed""

> **Outcome quote:** The primary result in the original study failed to replicate.
> **Quote source:** ""abstract""


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1038/s41598-018-30314-y,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Boyce, V., Mathur, M., & Frank, M. C. (2023). Eleven years of student replication projects provide evidence on the correlates of replicability in psychology. Royal Society Open Science, 10(11). https://doi.org/10.1098/rsos.231240

**Outcome:** ""mixed""

> **Outcome quote:** 0.5 [In figure 2, authors quantified subjective success on a more nuanced scale from 0, 0.25, 0.5, 0.75 and 1. I am coding 0 as 'failed', 1 as 'success' and anything inbetween as 'mixed']. subjective replication success rating 0.5
> **Quote source:** ""Supplemental Infromation""


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1038/s41598-022-24919-7,"**2 replication attempts of this paper have been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Akselevich, V., & Gilaie-Dotan, S. (2024). Positive and negative facial valence perception are modulated differently by eccentricity in the parafovea: Replication from KDEF to NimStim. Scientific Reports, 14(1). https://doi.org/10.1038/s41598-024-63724-2

**Outcome:** ""successful""

> **Outcome quote:** All our prior findings replicated and eccentricity-based modulation magnitude was smaller with NimStim (~ 16.6% accuracy reduction at 4--) than with KDEF stimuli (~ 27.3% reduction). Our current investigations support our earlier findings that for briefly presented parafoveal stimuli, positive and negative valence perception are differently affected by eccentricity and may be dissociated.
> **Quote source:** ""abstract""


**Replication article reference:** Akselevich, V., & Gilaie-Dotan, S. (2024). Positive and negative facial valence perception are modulated differently by eccentricity in the parafovea: Replication from KDEF to NimStim. https://doi.org/10.31234/osf.io/4j8xb

**Outcome:** ""successful""

> **Outcome quote:** All our prior findings replicated


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1073/pnas.1118373109,"**3 replication attempts of this paper have been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Boyce, V., Mathur, M., & Frank, M. C. (2023). Eleven years of student replication projects provide evidence on the correlates of replicability in psychology. Royal Society Open Science, 10(11). https://doi.org/10.1098/rsos.231240

**Outcome:** ""failed""

> **Outcome quote:** The current study did not replicate Piff et al.---s findings, which may be a reflection of the reliability of measures or the generalizability to other populations.
> **Quote source:** ""Abstract of https://osf.io/rjxwe""


**Replication article reference:** Balakrishnan, A., Palma, P. A., Patenaude, J., & Campbell, L. (2017). A 4-study replication of the moderating effects of greed on socioeconomic status and unethical behaviour. Scientific Data, 4(1). https://doi.org/10.1038/sdata.2016.120

**Outcome:** ""mixed""

> **Outcome quote:** A meta-analysis was conducted with all replications and the original study, and found no moderating effect of greed on the relationship between SES and unethical behavior.


**Replication article reference:** Jung, M. H., Smeets, P., Stoop, J., & Vosgerau, J. (2023). Social status and unethical behavior: Two replications of the field studies in Piff et al. (2012). Journal of Experimental Psychology: General, 152(5), 1368---1378. https://doi.org/10.1037/xge0001333

**Outcome:** ""failed""

> **Outcome quote:** Unlike the original findings, we find no evidence of a positive relationship between SES and unethical/selfish behavior in the two field replication studies.


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1073/pnas.1616921114,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Holzmeister, F., Johannesson, M., Camerer, C. F., Chen, Y., Ho, T.-H., Hoogeveen, S., Huber, J., Imai, N., Imai, T., Jin, L., Kirchler, M., Ly, A., Mandl, B., Manfredi, D., Nave, G., Nosek, B. A., Pfeiffer, T., Sarafoglou, A., Schwaiger, R., --- Dreber, A. (2024). Examining the replicability of online experiments selected by a decision market. Nature Human Behaviour, 9(2), 316---330. https://doi.org/10.1038/s41562-024-02062-9 Individual report available at https://osf.io/sejyp

**Outcome:** ""successful""

> **Outcome quote:** Ticked in Replication outcome column in Supplementary Table 2.
> **Quote source:** ""Supplementary Information p.25""


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1073/pnas.1706253114,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Holzmeister, F., Johannesson, M., Camerer, C. F., Chen, Y., Ho, T.-H., Hoogeveen, S., Huber, J., Imai, N., Imai, T., Jin, L., Kirchler, M., Ly, A., Mandl, B., Manfredi, D., Nave, G., Nosek, B. A., Pfeiffer, T., Sarafoglou, A., Schwaiger, R., --- Dreber, A. (2024). Examining the replicability of online experiments selected by a decision market. Nature Human Behaviour, 9(2), 316---330. https://doi.org/10.1038/s41562-024-02062-9 Individual report available at https://osf.io/sejyp

**Outcome:** ""successful""

> **Outcome quote:** Ticked in Replication outcome column in Supplementary Table 2.
> **Quote source:** ""Supplementary Information p.25""


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1080/08824096.2018.1525347,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Erdmann, E., & Dienlin, T. (2022). Binge-Watching, Self-Determination, and Well-Being. Journal of Media Psychology, 34(6), 383---394. https://doi.org/10.1027/1864-1105/a000334

**Outcome:** ""mixed""

> **Outcome quote:** Results showed that we could not reproduce the exact model that was reported. ... In line with Granow et al. (2018), we find that binge-watching is related to self-determined media use and improved psychological well-being.
> **Quote source:** ""abstract""


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1086/511799,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Boyce, V., Mathur, M., & Frank, M. C. (2023). Eleven years of student replication projects provide evidence on the correlates of replicability in psychology. Royal Society Open Science, 10(11). https://doi.org/10.1098/rsos.231240 Individual report available at https://rpubs.com/dmetaxak/correll2007

**Outcome:** ""mixed""

> **Outcome quote:** subjective replication success rating .25
> **Quote source:** ""https://github.com/forrtproject/FReD-data/issues/19#issuecomment-3319010107""


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1086/691462,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Ruiz Pardo, A. C., & Minda, J. P. (2022). Reexamining the ---brain drain--- effect: A replication of Ward et al. (2017). Acta Psychologica, 230, 103717. https://doi.org/10.1016/j.actpsy.2022.103717

**Outcome:** ""failed""

> **Outcome quote:** Using the same tasks and conditions as in Ward et al.'s (2017) second experiment, the present study found that the ---brain drain--- effect did not replicate: there was no difference between smartphone location conditions on performance on either the o-span task or the go/no-go task.
> **Quote source:** ""abstract""


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1093/her/cyl160,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Kroese, F. M., Adriaanse, M. A., Vinkers, C. D. W., van de Schoot, R., & de Ridder, D. T. D. (2013). The effectiveness of a proactive coping intervention targeting self-management in diabetes patients. Psychology & Health, 29(1), 110---125. https://doi.org/10.1080/08870446.2013.841911

**Outcome:** ""successful""

> **Outcome quote:** The original intervention is effective,
> **Quote source:** ""abstract""


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1098/rspb.2011.1959,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Boekel, W., Wagenmakers, E.-J., Belay, L., Verhagen, J., Brown, S., & Forstmann, B. U. (2015). A purely confirmatory replication study of structural brain-behavior correlations. Cortex, 66, 115---133. https://doi.org/10.1016/j.cortex.2014.11.019

**Outcome:** ""failed""

> **Outcome quote:** For all but one of the 17 findings under scrutiny, confirmatory Bayesian hypothesis tests indicated evidence in favor of the null hypothesis ranging from anecdotal (Bayes factor 10).
> **Quote source:** ""abstract""


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1111/0023-8333.00112,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Piniel, K. (2024). The Input, Process, and Output Anxiety Scales: An Approximate Replication Study. Investigating Foreign Language Anxiety, 49---71. https://doi.org/10.1007/978-3-031-55844-3_4

**Outcome:** ""mixed""

> **Outcome quote:** In both the initial as well as the replication study, evidence showed that language learners experience significantly higher levels of output anxiety than input or process anxiety; nonetheless, these three types of anxiety were found to be linked to the general concept of language anxiety to different degrees, with process anxiety depicting the strongest association according to the results of data analysis in the initial and the replication study. Although the scales could be characterized as reliable, their componential struc- ture was found to be not without flaws. Some of the same items of the scales were labelled as problematic in the Hungarian version of the scales as well as in the English version. As such, it can be said that these issues are inherent to the items rather than to their translated versions and thus warrant reconsideration.
> **Quote source:** ""abstract""


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1111/ecin.12470,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** Boyce, V., Mathur, M., & Frank, M. C. (2023). Eleven years of student replication projects provide evidence on the correlates of replicability in psychology. Royal Society Open Science, 10(11). https://doi.org/10.1098/rsos.231240

**Outcome:** ""mixed""

> **Outcome quote:** subjective replication success = 0.5
> **Quote source:** ""https://github.com/forrtproject/FReD-data/issues/19#issuecomment-3319010107""


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
10.1111/flan.12063,"**1 replication attempt of this paper has been recorded in the FORRT Library of Reproduction and Replication Attempts (FLoRA).**


**Replication article reference:** McManus, K., & Liu, Y. (2020). Using elicited imitation to measure global oral proficiency in SLA research: A close replication study. Language Teaching, 55(1), 116---135. https://doi.org/10.1017/s026144482000021x

**Outcome:** ""successful""

> **Outcome quote:** Consistent with the original study, our results showed clear between-group differences, indicating that the EIT can distinguish between both broad (beginner vs high) and finer-grained (beginner vs low, low vs high) language abilities.
> **Quote source:** ""abstract""


Manual inspection may help to assess what led to the outcome described. Future research can learn from replications and build on them. More information about why and how we submitted this automated comment was submitted can be found at [https://github.com/forrtproject/flora-pubpeer/blob/main/README.md](https://github.com/forrtproject/flora-pubpeer/blob/main/README.md)

FLoRA Notify Team"
